Delivery_ID,Order_ID,Rider_ID,Pickup_Time,Delivery_Time,Distance_km,Tip
DEL00873,ORD03510,RID001,2023-05-05 07:15:00,2023-05-05 07:41:00,2.29,2.41
DEL00874,ORD03513,RID018,2023-05-05 10:13:00,2023-05-05 10:34:00,17.67,10.7
DEL00875,ORD03523,RID016,2023-05-05 21:26:00,2023-05-05 22:00:00,12.31,0.06
DEL00876,ORD03525,RID025,2023-05-05 22:07:00,2023-05-05 22:51:00,7.52,0.31
DEL00877,ORD03529,RID021,2023-05-05 23:26:00,2023-05-06 00:09:00,19.36,8.46
DEL00878,ORD03530,RID024,2023-05-06 00:01:00,2023-05-06 00:41:00,17.54,10.76
DEL00879,ORD03535,RID024,2023-05-06 02:52:00,2023-05-06 03:35:00,15.34,4.56
DEL00880,ORD03536,RID007,2023-05-06 03:24:00,2023-05-06 04:09:00,4.85,14.48
DEL00881,ORD03542,RID007,2023-05-06 06:08:00,2023-05-06 06:34:00,10.32,0.9
DEL00882,ORD03545,RID001,2023-05-06 08:34:00,2023-05-06 09:05:00,5.46,7.91
DEL00883,ORD03552,RID025,2023-05-06 13:01:00,2023-05-06 13:26:00,7.72,2.36
DEL00884,ORD03556,RID016,2023-05-06 16:04:00,2023-05-06 16:40:00,15.73,11.71
DEL00885,ORD03557,RID008,2023-05-06 16:55:00,2023-05-06 17:38:00,16.28,6.62
DEL00886,ORD03560,RID008,2023-05-06 21:40:00,2023-05-06 21:56:00,1.72,2.19
DEL00887,ORD03564,RID016,2023-05-07 00:14:00,2023-05-07 00:41:00,11.26,7.24
DEL00888,ORD03569,RID017,2023-05-07 02:57:00,2023-05-07 03:14:00,1.1,6.01
DEL00889,ORD03572,RID008,2023-05-07 03:41:00,2023-05-07 04:12:00,9.52,11.87
DEL00890,ORD03574,RID011,2023-05-07 07:09:00,2023-05-07 07:46:00,17.66,0.4
DEL00891,ORD03576,RID003,2023-05-07 08:39:00,2023-05-07 08:57:00,7.94,3.91
DEL00892,ORD03578,RID021,2023-05-07 11:27:00,2023-05-07 11:52:00,18.79,13.5
DEL00893,ORD03581,RID019,2023-05-07 14:20:00,2023-05-07 14:53:00,10.83,13.28
DEL00894,ORD03584,RID006,2023-05-07 18:29:00,2023-05-07 18:48:00,10.69,8.85
DEL00895,ORD03588,RID002,2023-05-07 21:52:00,2023-05-07 22:28:00,16.99,10.88
DEL00896,ORD03590,RID017,2023-05-08 00:07:00,2023-05-08 00:22:00,8.83,8.92
DEL00897,ORD03594,RID020,2023-05-08 04:17:00,2023-05-08 05:01:00,19.63,8.9
DEL00898,ORD03599,RID016,2023-05-08 07:18:00,2023-05-08 07:33:00,2.25,4.1
DEL00899,ORD03608,RID011,2023-05-08 11:39:00,2023-05-08 12:11:00,10.69,5.81
DEL00900,ORD03615,RID020,2023-05-08 18:26:00,2023-05-08 19:00:00,11.11,6.42
DEL00901,ORD03620,RID011,2023-05-08 23:08:00,2023-05-08 23:45:00,9.65,6.06
DEL00902,ORD03632,RID015,2023-05-09 10:35:00,2023-05-09 11:17:00,12.22,12.61
DEL00903,ORD03641,RID005,2023-05-09 17:37:00,2023-05-09 18:09:00,5.66,14.37
DEL00904,ORD03645,RID010,2023-05-09 19:17:00,2023-05-09 19:47:00,15.71,5.39
DEL00905,ORD03655,RID024,2023-05-10 01:48:00,2023-05-10 02:05:00,9.22,3.09
DEL00906,ORD03658,RID003,2023-05-10 04:55:00,2023-05-10 05:38:00,9.53,13.18
DEL00907,ORD03668,RID012,2023-05-10 13:17:00,2023-05-10 14:01:00,13.52,4.29
DEL00908,ORD03675,RID020,2023-05-10 19:12:00,2023-05-10 19:30:00,3.03,8.93
DEL00909,ORD03680,RID007,2023-05-10 21:16:00,2023-05-10 21:57:00,14.17,14.76
DEL00910,ORD03681,RID023,2023-05-10 23:44:00,2023-05-11 00:27:00,17.92,5.2
DEL00911,ORD03688,RID005,2023-05-11 03:27:00,2023-05-11 03:58:00,8.65,9.2
DEL00912,ORD03687,RID020,2023-05-11 03:31:00,2023-05-11 04:16:00,3.98,5.22
DEL00913,ORD03705,RID015,2023-05-11 14:20:00,2023-05-11 14:44:00,4.05,14.82
DEL00914,ORD03710,RID016,2023-05-11 17:14:00,2023-05-11 17:59:00,8.06,13.16
DEL00915,ORD03717,RID012,2023-05-11 22:14:00,2023-05-11 22:40:00,11.64,8.5
DEL00916,ORD03724,RID005,2023-05-12 01:19:00,2023-05-12 01:34:00,12.63,7.68
DEL00917,ORD03725,RID011,2023-05-12 02:43:00,2023-05-12 03:13:00,3.68,9.78
DEL00918,ORD03733,RID008,2023-05-12 07:43:00,2023-05-12 08:05:00,14.45,1.85
DEL00919,ORD03744,RID019,2023-05-12 17:10:00,2023-05-12 17:40:00,2.16,8.79
DEL00920,ORD03746,RID018,2023-05-12 19:09:00,2023-05-12 19:32:00,4.72,12.83
DEL00921,ORD03748,RID007,2023-05-12 20:08:00,2023-05-12 20:36:00,11.27,13.65
DEL00922,ORD03751,RID009,2023-05-12 22:03:00,2023-05-12 22:31:00,10.02,7.44
DEL00923,ORD03755,RID003,2023-05-13 02:06:00,2023-05-13 02:32:00,14.31,11.5
DEL00924,ORD03757,RID009,2023-05-13 03:59:00,2023-05-13 04:33:00,6.63,4.63
DEL00925,ORD03759,RID021,2023-05-13 04:54:00,2023-05-13 05:20:00,19.32,1.99
DEL00926,ORD03758,RID008,2023-05-13 04:43:00,2023-05-13 05:26:00,16.53,9.63
DEL00927,ORD03763,RID015,2023-05-13 06:42:00,2023-05-13 07:27:00,13.21,3.73
DEL00928,ORD03768,RID001,2023-05-13 09:01:00,2023-05-13 09:21:00,17.52,0.11
DEL00929,ORD03777,RID025,2023-05-13 18:10:00,2023-05-13 18:33:00,1.75,9.46
DEL00930,ORD03779,RID005,2023-05-13 21:02:00,2023-05-13 21:47:00,8.98,6.71
DEL00931,ORD03780,RID004,2023-05-13 21:50:00,2023-05-13 22:27:00,5.6,1.84
DEL00932,ORD03784,RID009,2023-05-14 00:05:00,2023-05-14 00:39:00,16.4,11.78
DEL00933,ORD03788,RID001,2023-05-14 02:05:00,2023-05-14 02:39:00,11.18,9.74
DEL00934,ORD03792,RID019,2023-05-14 02:50:00,2023-05-14 03:34:00,2.57,0.07
DEL00935,ORD03795,RID007,2023-05-14 06:26:00,2023-05-14 06:57:00,6.44,7.73
DEL00936,ORD03807,RID017,2023-05-14 16:06:00,2023-05-14 16:31:00,11,12.37
DEL00937,ORD03809,RID016,2023-05-14 19:42:00,2023-05-14 20:04:00,12.85,10.74
DEL00938,ORD03810,RID006,2023-05-14 19:47:00,2023-05-14 20:31:00,9.22,14.32
DEL00939,ORD03824,RID007,2023-05-15 02:04:00,2023-05-15 02:36:00,19.32,7.06
DEL00940,ORD03821,RID016,2023-05-15 01:58:00,2023-05-15 02:41:00,1.67,3.18
DEL00941,ORD03829,RID014,2023-05-15 07:26:00,2023-05-15 07:41:00,3.87,10.81
DEL00942,ORD03830,RID012,2023-05-15 07:56:00,2023-05-15 08:16:00,4.02,12.35
DEL00943,ORD03831,RID024,2023-05-15 07:57:00,2023-05-15 08:40:00,3.54,10.81
DEL00944,ORD03836,RID006,2023-05-15 11:03:00,2023-05-15 11:31:00,16.76,2.28
DEL00945,ORD03842,RID006,2023-05-15 16:01:00,2023-05-15 16:38:00,8.14,10.15
DEL00946,ORD03846,RID010,2023-05-15 19:53:00,2023-05-15 20:13:00,10.45,9.78
DEL00947,ORD03847,RID013,2023-05-15 20:19:00,2023-05-15 20:35:00,6.98,1.54
DEL00948,ORD03848,RID024,2023-05-15 20:39:00,2023-05-15 21:11:00,19.88,14.31
DEL00949,ORD03853,RID014,2023-05-16 06:33:00,2023-05-16 06:51:00,17.07,8.51
DEL00950,ORD03859,RID005,2023-05-16 11:25:00,2023-05-16 12:06:00,1.55,12.83
DEL00951,ORD03860,RID010,2023-05-16 11:36:00,2023-05-16 12:17:00,17.75,3.07
DEL00952,ORD03864,RID011,2023-05-16 16:15:00,2023-05-16 16:31:00,13.46,2.84
DEL00953,ORD03874,RID014,2023-05-17 01:53:00,2023-05-17 02:28:00,19.41,7.86
DEL00954,ORD03879,RID016,2023-05-17 03:03:00,2023-05-17 03:33:00,16.94,6.91
DEL00955,ORD03881,RID004,2023-05-17 05:31:00,2023-05-17 06:13:00,19.41,14.41
DEL00956,ORD03882,RID008,2023-05-17 05:46:00,2023-05-17 06:22:00,6.75,8.2
DEL00957,ORD03884,RID013,2023-05-17 08:46:00,2023-05-17 09:03:00,2.42,12.26
DEL00958,ORD03896,RID024,2023-05-17 17:57:00,2023-05-17 18:26:00,9.21,4.71
DEL00959,ORD03897,RID015,2023-05-17 18:30:00,2023-05-17 19:13:00,4.86,3.27
DEL00960,ORD03898,RID006,2023-05-17 18:58:00,2023-05-17 19:42:00,18.87,7.88
DEL00961,ORD03907,RID009,2023-05-18 03:14:00,2023-05-18 03:39:00,1.89,14.76
DEL00962,ORD03915,RID022,2023-05-18 08:42:00,2023-05-18 09:19:00,8.73,8.49
DEL00963,ORD03921,RID009,2023-05-18 13:04:00,2023-05-18 13:32:00,6,12.35
DEL00964,ORD03920,RID002,2023-05-18 13:07:00,2023-05-18 13:48:00,17.45,7.92
DEL00965,ORD03922,RID009,2023-05-18 13:59:00,2023-05-18 14:20:00,18.12,3.59
DEL00966,ORD03923,RID010,2023-05-18 16:10:00,2023-05-18 16:33:00,11.88,0.45
DEL00967,ORD03925,RID009,2023-05-18 17:35:00,2023-05-18 18:10:00,15.71,14.83
DEL00968,ORD03935,RID023,2023-05-19 07:39:00,2023-05-19 07:57:00,13.64,11.23
DEL00969,ORD03939,RID004,2023-05-19 11:08:00,2023-05-19 11:32:00,2.65,14.36
DEL00970,ORD03941,RID006,2023-05-19 11:38:00,2023-05-19 12:10:00,9.37,0.84
DEL00971,ORD03948,RID006,2023-05-19 19:45:00,2023-05-19 20:23:00,12.4,5.39
DEL00972,ORD03954,RID005,2023-05-19 22:37:00,2023-05-19 22:58:00,6.62,0.72
DEL00973,ORD03961,RID013,2023-05-20 07:12:00,2023-05-20 07:35:00,1.88,5.12
DEL00974,ORD03968,RID005,2023-05-20 13:11:00,2023-05-20 13:43:00,17.23,3.45
DEL00975,ORD03972,RID018,2023-05-20 15:25:00,2023-05-20 16:05:00,17,13.61
DEL00976,ORD03975,RID003,2023-05-20 17:03:00,2023-05-20 17:30:00,15.27,5.31
DEL00977,ORD03981,RID017,2023-05-20 23:06:00,2023-05-20 23:36:00,19.33,7.14
DEL00978,ORD03983,RID005,2023-05-20 23:51:00,2023-05-21 00:10:00,14.44,4.85
DEL00979,ORD03988,RID021,2023-05-21 02:51:00,2023-05-21 03:26:00,18.67,14.31
DEL00980,ORD03989,RID009,2023-05-21 03:17:00,2023-05-21 03:41:00,7.87,2.74
DEL00981,ORD03990,RID014,2023-05-21 03:27:00,2023-05-21 04:07:00,17.06,8.32
DEL00982,ORD03999,RID004,2023-05-21 10:58:00,2023-05-21 11:16:00,16.17,5.65
DEL00983,ORD04002,RID018,2023-05-21 14:40:00,2023-05-21 15:06:00,14.48,10.07
DEL00984,ORD04006,RID003,2023-05-21 15:49:00,2023-05-21 16:29:00,6.42,11.37
DEL00985,ORD04008,RID001,2023-05-21 17:16:00,2023-05-21 18:01:00,13.12,14.8
DEL00986,ORD04009,RID004,2023-05-21 18:17:00,2023-05-21 19:01:00,16.66,9.23
DEL00987,ORD04011,RID018,2023-05-21 20:08:00,2023-05-21 20:35:00,9.08,2.31
DEL00988,ORD04020,RID005,2023-05-22 06:59:00,2023-05-22 07:33:00,10.9,6.39
DEL00989,ORD04022,RID007,2023-05-22 07:31:00,2023-05-22 07:47:00,10.32,10.56
DEL00990,ORD04026,RID017,2023-05-22 11:39:00,2023-05-22 12:24:00,10.86,13.66
DEL00991,ORD04033,RID013,2023-05-22 19:33:00,2023-05-22 20:06:00,7.59,14.86
DEL00992,ORD04036,RID021,2023-05-22 21:13:00,2023-05-22 21:37:00,11.56,0.68
DEL00993,ORD04037,RID002,2023-05-22 21:20:00,2023-05-22 21:41:00,4.24,6.05
DEL00994,ORD04039,RID009,2023-05-22 22:11:00,2023-05-22 22:36:00,9.16,7.28
DEL00995,ORD04040,RID023,2023-05-23 01:01:00,2023-05-23 01:30:00,15.35,6.56
DEL00996,ORD04042,RID001,2023-05-23 01:32:00,2023-05-23 01:48:00,7.42,7.91
DEL00997,ORD04043,RID010,2023-05-23 03:40:00,2023-05-23 04:23:00,18.91,10.13
DEL00998,ORD04045,RID021,2023-05-23 05:45:00,2023-05-23 06:28:00,14.64,8.47
DEL00999,ORD04048,RID021,2023-05-23 11:50:00,2023-05-23 12:25:00,15.6,0.4
DEL01000,ORD04058,RID006,2023-05-23 22:30:00,2023-05-23 22:56:00,3.64,9.02
DEL01001,ORD04061,RID023,2023-05-24 01:06:00,2023-05-24 01:42:00,19.79,14.06
DEL01002,ORD04062,RID019,2023-05-24 02:18:00,2023-05-24 02:40:00,8.14,11.47
DEL01003,ORD04064,RID017,2023-05-24 03:02:00,2023-05-24 03:38:00,12.15,13.35
DEL01004,ORD04068,RID022,2023-05-24 05:51:00,2023-05-24 06:34:00,5.61,5.59
DEL01005,ORD04069,RID024,2023-05-24 10:04:00,2023-05-24 10:44:00,7.71,0.45
DEL01006,ORD04071,RID018,2023-05-24 11:52:00,2023-05-24 12:24:00,7.23,8.86
DEL01007,ORD04070,RID007,2023-05-24 11:50:00,2023-05-24 12:25:00,13.58,11.43
DEL01008,ORD04080,RID021,2023-05-24 14:54:00,2023-05-24 15:28:00,3.97,8.56
DEL01009,ORD04087,RID008,2023-05-24 19:55:00,2023-05-24 20:17:00,13.61,14.44
DEL01010,ORD04088,RID005,2023-05-24 21:07:00,2023-05-24 21:41:00,1.08,9.17
DEL01011,ORD04089,RID019,2023-05-24 21:51:00,2023-05-24 22:29:00,9.77,12.5
DEL01012,ORD04090,RID004,2023-05-24 22:20:00,2023-05-24 22:40:00,19.28,7.8
DEL01013,ORD04100,RID020,2023-05-25 05:11:00,2023-05-25 05:37:00,18.56,5.28
DEL01014,ORD04102,RID011,2023-05-25 06:33:00,2023-05-25 07:03:00,3.79,2.16
DEL01015,ORD04107,RID007,2023-05-25 08:33:00,2023-05-25 09:16:00,10.15,1.76
DEL01016,ORD04111,RID025,2023-05-25 11:11:00,2023-05-25 11:49:00,13.37,6.77
DEL01017,ORD04114,RID013,2023-05-25 12:33:00,2023-05-25 13:01:00,11.66,10.23
DEL01018,ORD04117,RID017,2023-05-25 15:07:00,2023-05-25 15:49:00,6.98,6.16
DEL01019,ORD04121,RID003,2023-05-25 17:09:00,2023-05-25 17:41:00,9.97,13.96
DEL01020,ORD04122,RID002,2023-05-25 18:10:00,2023-05-25 18:27:00,1.1,4.88
DEL01021,ORD04129,RID013,2023-05-25 23:15:00,2023-05-25 23:31:00,14.56,0.14
DEL01022,ORD04130,RID015,2023-05-25 23:37:00,2023-05-26 00:03:00,13.78,7.42
DEL01023,ORD04131,RID018,2023-05-26 00:29:00,2023-05-26 00:50:00,1.43,3.42
DEL01024,ORD04132,RID009,2023-05-26 00:44:00,2023-05-26 01:16:00,8.95,11.92
DEL01025,ORD04138,RID013,2023-05-26 03:06:00,2023-05-26 03:36:00,7.01,10.33
DEL01026,ORD04141,RID010,2023-05-26 05:25:00,2023-05-26 05:52:00,17.4,13.67
DEL01027,ORD04142,RID017,2023-05-26 05:51:00,2023-05-26 06:12:00,11.98,5.58
DEL01028,ORD04150,RID010,2023-05-26 10:44:00,2023-05-26 11:19:00,13.65,12.2
DEL01029,ORD04161,RID003,2023-05-26 15:24:00,2023-05-26 15:57:00,6.57,14.54
DEL01030,ORD04167,RID008,2023-05-26 21:53:00,2023-05-26 22:08:00,8.86,2.04
DEL01031,ORD04188,RID015,2023-05-27 22:19:00,2023-05-27 23:02:00,8.44,2.28
DEL01032,ORD04191,RID012,2023-05-28 00:04:00,2023-05-28 00:21:00,2.97,5.1
DEL01033,ORD04193,RID011,2023-05-28 02:07:00,2023-05-28 02:45:00,14.69,0.64
DEL01034,ORD04200,RID016,2023-05-28 12:28:00,2023-05-28 12:56:00,10.64,9.16
DEL01035,ORD04205,RID002,2023-05-28 17:00:00,2023-05-28 17:26:00,11.94,5.9
DEL01036,ORD04222,RID008,2023-05-29 06:12:00,2023-05-29 06:29:00,3.64,8.86
DEL01037,ORD04226,RID007,2023-05-29 07:16:00,2023-05-29 07:56:00,17.09,2.05
DEL01038,ORD04231,RID021,2023-05-29 12:03:00,2023-05-29 12:29:00,12.79,12.03
DEL01039,ORD04237,RID010,2023-05-29 19:09:00,2023-05-29 19:36:00,1.38,7.51
DEL01040,ORD04242,RID005,2023-05-29 23:18:00,2023-05-29 23:53:00,4.09,8.67
DEL01041,ORD04243,RID018,2023-05-30 00:32:00,2023-05-30 01:15:00,7.97,3.4
DEL01042,ORD04245,RID004,2023-05-30 01:07:00,2023-05-30 01:43:00,19.71,13.4
DEL01043,ORD04256,RID018,2023-05-30 11:30:00,2023-05-30 12:09:00,12.97,11.61
DEL01044,ORD04257,RID017,2023-05-30 13:41:00,2023-05-30 14:04:00,12.83,14.74
DEL01045,ORD04266,RID016,2023-05-30 18:17:00,2023-05-30 18:56:00,19.77,0.84
DEL01046,ORD04267,RID012,2023-05-30 20:25:00,2023-05-30 20:52:00,6.52,5.98
DEL01047,ORD04276,RID006,2023-05-31 06:57:00,2023-05-31 07:28:00,6.91,10.55
DEL01048,ORD04277,RID021,2023-05-31 07:07:00,2023-05-31 07:38:00,17.77,9.99
DEL01049,ORD04278,RID008,2023-05-31 08:15:00,2023-05-31 08:48:00,7.85,10.4
DEL01050,ORD04287,RID022,2023-05-31 16:06:00,2023-05-31 16:28:00,16.74,2.09
DEL01051,ORD04292,RID024,2023-05-31 20:46:00,2023-05-31 21:09:00,13.02,10.07
DEL01052,ORD04294,RID009,2023-05-31 23:07:00,2023-05-31 23:34:00,1.41,8.21
DEL01053,ORD04296,RID021,2023-06-01 01:23:00,2023-06-01 01:46:00,10.11,11.86
DEL01054,ORD04297,RID003,2023-06-01 03:35:00,2023-06-01 04:05:00,15.97,4.77
DEL01055,ORD04298,RID003,2023-06-01 03:55:00,2023-06-01 04:20:00,17.31,10.39
DEL01056,ORD04305,RID022,2023-06-01 11:35:00,2023-06-01 12:14:00,6.48,5.25
DEL01057,ORD04309,RID003,2023-06-01 12:34:00,2023-06-01 12:56:00,7.13,8.9
DEL01058,ORD04315,RID010,2023-06-01 19:38:00,2023-06-01 19:57:00,6.76,12.88
DEL01059,ORD04317,RID007,2023-06-01 22:24:00,2023-06-01 22:48:00,5.36,0.06
DEL01060,ORD04322,RID017,2023-06-02 01:54:00,2023-06-02 02:27:00,9.65,9.74
DEL01061,ORD04328,RID007,2023-06-02 05:50:00,2023-06-02 06:09:00,4.11,12.05
DEL01062,ORD04331,RID007,2023-06-02 06:52:00,2023-06-02 07:19:00,9.07,8.98
DEL01063,ORD04335,RID008,2023-06-02 17:56:00,2023-06-02 18:30:00,11.63,8.97
DEL01064,ORD04338,RID020,2023-06-02 22:37:00,2023-06-02 23:05:00,3.92,5.71
DEL01065,ORD04344,RID009,2023-06-03 02:48:00,2023-06-03 03:22:00,16.57,5
DEL01066,ORD04345,RID019,2023-06-03 03:21:00,2023-06-03 04:02:00,7.49,5.34
DEL01067,ORD04347,RID010,2023-06-03 06:15:00,2023-06-03 06:31:00,12.19,8.1
DEL01068,ORD04353,RID003,2023-06-03 13:48:00,2023-06-03 14:11:00,6.58,8.31
DEL01069,ORD04360,RID013,2023-06-03 21:11:00,2023-06-03 21:39:00,15,9.6
DEL01070,ORD04363,RID004,2023-06-03 22:16:00,2023-06-03 22:33:00,17.6,0.85
DEL01071,ORD04364,RID005,2023-06-03 22:23:00,2023-06-03 22:39:00,5.99,1.68
DEL01072,ORD04365,RID019,2023-06-03 22:40:00,2023-06-03 23:06:00,15.58,5.3
DEL01073,ORD04372,RID025,2023-06-04 02:15:00,2023-06-04 02:30:00,4.7,4.82
DEL01074,ORD04377,RID005,2023-06-04 04:31:00,2023-06-04 04:51:00,7.85,10.48
DEL01075,ORD04378,RID024,2023-06-04 05:13:00,2023-06-04 05:53:00,18.85,6.55
DEL01076,ORD04388,RID016,2023-06-04 17:42:00,2023-06-04 18:07:00,15.26,13.85
DEL01077,ORD04389,RID001,2023-06-04 17:40:00,2023-06-04 18:25:00,11.59,12.33
DEL01078,ORD04390,RID008,2023-06-04 17:51:00,2023-06-04 18:35:00,8.84,10.87
DEL01079,ORD04392,RID014,2023-06-04 19:00:00,2023-06-04 19:33:00,1.25,1.85
DEL01080,ORD04394,RID017,2023-06-04 19:42:00,2023-06-04 20:22:00,1.92,1.5
DEL01081,ORD04402,RID009,2023-06-04 23:44:00,2023-06-05 00:17:00,17.64,11.82
DEL01082,ORD04410,RID019,2023-06-05 05:40:00,2023-06-05 06:23:00,8.73,12.67
DEL01083,ORD04411,RID021,2023-06-05 07:54:00,2023-06-05 08:17:00,11.7,6.28
DEL01084,ORD04417,RID011,2023-06-05 11:18:00,2023-06-05 11:37:00,14.96,1.06
DEL01085,ORD04420,RID024,2023-06-05 13:49:00,2023-06-05 14:27:00,4.21,12.06
DEL01086,ORD04428,RID022,2023-06-05 21:01:00,2023-06-05 21:28:00,4.76,13.8
DEL01087,ORD04429,RID020,2023-06-05 21:35:00,2023-06-05 22:16:00,19.43,9.04
DEL01088,ORD04431,RID009,2023-06-06 01:24:00,2023-06-06 01:52:00,19.77,2.67
DEL01089,ORD04433,RID008,2023-06-06 03:38:00,2023-06-06 04:09:00,17.33,9.43
DEL01090,ORD04434,RID003,2023-06-06 04:01:00,2023-06-06 04:46:00,1.57,6.09
DEL01091,ORD04438,RID023,2023-06-06 04:59:00,2023-06-06 05:33:00,3.44,14.61
DEL01092,ORD04444,RID025,2023-06-06 07:27:00,2023-06-06 07:53:00,17.87,8.59
DEL01093,ORD04445,RID009,2023-06-06 08:34:00,2023-06-06 08:55:00,17.5,4.49
DEL01094,ORD04446,RID017,2023-06-06 08:57:00,2023-06-06 09:25:00,13.05,12.78
DEL01095,ORD04452,RID006,2023-06-06 11:57:00,2023-06-06 12:15:00,3.85,3.45
DEL01096,ORD04454,RID002,2023-06-06 13:26:00,2023-06-06 13:43:00,9.86,10.8
DEL01097,ORD04453,RID006,2023-06-06 13:24:00,2023-06-06 13:51:00,18.31,11.18
DEL01098,ORD04458,RID006,2023-06-06 15:13:00,2023-06-06 15:43:00,13.62,11.71
DEL01099,ORD04462,RID013,2023-06-06 19:12:00,2023-06-06 19:35:00,1.67,7.47
DEL01100,ORD04474,RID007,2023-06-07 04:30:00,2023-06-07 05:09:00,18.94,5.69
DEL01101,ORD04481,RID016,2023-06-07 08:43:00,2023-06-07 09:27:00,6.77,14.48
DEL01102,ORD04482,RID018,2023-06-07 09:32:00,2023-06-07 10:02:00,4.7,6.84
DEL01103,ORD04485,RID011,2023-06-07 12:41:00,2023-06-07 13:16:00,9.82,12.63
DEL01104,ORD04489,RID017,2023-06-07 13:58:00,2023-06-07 14:28:00,13.01,7.91
DEL01105,ORD04494,RID015,2023-06-07 17:59:00,2023-06-07 18:23:00,9.49,6.38
DEL01106,ORD04502,RID009,2023-06-07 22:35:00,2023-06-07 22:50:00,14.01,6.47
DEL01107,ORD04501,RID004,2023-06-07 22:35:00,2023-06-07 22:56:00,9.08,13.82
DEL01108,ORD04503,RID013,2023-06-07 22:41:00,2023-06-07 23:05:00,7.64,0.74
DEL01109,ORD04505,RID013,2023-06-07 23:36:00,2023-06-08 00:14:00,4.58,3.93
DEL01110,ORD04512,RID019,2023-06-08 08:29:00,2023-06-08 09:11:00,12.28,7.96
DEL01111,ORD04514,RID005,2023-06-08 09:21:00,2023-06-08 09:42:00,15.27,3.26
DEL01112,ORD04519,RID020,2023-06-08 12:09:00,2023-06-08 12:54:00,19.96,3.6
DEL01113,ORD04522,RID015,2023-06-08 17:02:00,2023-06-08 17:28:00,14.21,4.59
DEL01114,ORD04530,RID005,2023-06-09 03:20:00,2023-06-09 03:46:00,8.99,6.39
DEL01115,ORD04531,RID003,2023-06-09 04:50:00,2023-06-09 05:15:00,16.97,7.74
DEL01116,ORD04532,RID007,2023-06-09 04:53:00,2023-06-09 05:31:00,12.62,4.38
DEL01117,ORD04533,RID019,2023-06-09 05:20:00,2023-06-09 05:48:00,16.53,8.16
DEL01118,ORD04534,RID021,2023-06-09 06:14:00,2023-06-09 06:56:00,13.11,5.48
DEL01119,ORD04536,RID013,2023-06-09 07:19:00,2023-06-09 07:46:00,13.4,1.27
DEL01120,ORD04539,RID008,2023-06-09 09:00:00,2023-06-09 09:31:00,11.26,1.93
DEL01121,ORD04538,RID024,2023-06-09 09:03:00,2023-06-09 09:42:00,6.53,9.93
DEL01122,ORD04543,RID008,2023-06-09 18:06:00,2023-06-09 18:41:00,5.46,8.85
DEL01123,ORD04547,RID023,2023-06-09 21:55:00,2023-06-09 22:13:00,16.53,4.65
DEL01124,ORD04548,RID010,2023-06-09 22:40:00,2023-06-09 23:23:00,13.05,6.16
DEL01125,ORD04554,RID007,2023-06-10 03:47:00,2023-06-10 04:09:00,16.99,13.03
DEL01126,ORD04559,RID003,2023-06-10 09:00:00,2023-06-10 09:26:00,1.22,5.84
DEL01127,ORD04563,RID011,2023-06-10 11:17:00,2023-06-10 11:58:00,13.76,10.13
DEL01128,ORD04564,RID018,2023-06-10 12:43:00,2023-06-10 13:08:00,10.57,7.73
DEL01129,ORD04567,RID013,2023-06-10 17:00:00,2023-06-10 17:18:00,15.88,2.71
DEL01130,ORD04574,RID018,2023-06-10 21:12:00,2023-06-10 21:55:00,11.22,6.07
DEL01131,ORD04575,RID005,2023-06-10 21:47:00,2023-06-10 22:02:00,14.3,5.41
DEL01132,ORD04576,RID020,2023-06-10 22:46:00,2023-06-10 23:12:00,16.52,5.43
DEL01133,ORD04577,RID013,2023-06-10 23:22:00,2023-06-11 00:05:00,14.57,8.75
DEL01134,ORD04578,RID014,2023-06-10 23:43:00,2023-06-11 00:21:00,1.95,13.91
DEL01135,ORD04584,RID006,2023-06-11 04:17:00,2023-06-11 04:32:00,4.58,11.01
DEL01136,ORD04587,RID012,2023-06-11 07:16:00,2023-06-11 07:31:00,4.12,8.28
DEL01137,ORD04591,RID015,2023-06-11 10:59:00,2023-06-11 11:22:00,13.39,11.77
DEL01138,ORD04596,RID001,2023-06-11 17:29:00,2023-06-11 17:54:00,1.01,5.25
DEL01139,ORD04598,RID010,2023-06-11 18:32:00,2023-06-11 19:07:00,6.95,9.26
DEL01140,ORD04599,RID003,2023-06-11 20:16:00,2023-06-11 20:46:00,18.07,4.15
DEL01141,ORD04600,RID023,2023-06-11 20:18:00,2023-06-11 21:01:00,15.6,4.03
DEL01142,ORD04607,RID009,2023-06-12 03:33:00,2023-06-12 03:48:00,9.86,8.88
DEL01143,ORD04613,RID003,2023-06-12 08:03:00,2023-06-12 08:28:00,10.84,4.23
DEL01144,ORD04622,RID019,2023-06-12 15:43:00,2023-06-12 15:59:00,18.07,12.55
DEL01145,ORD04625,RID016,2023-06-12 20:20:00,2023-06-12 20:37:00,13.12,0.6
DEL01146,ORD04629,RID011,2023-06-13 02:45:00,2023-06-13 03:07:00,19.05,13.89
DEL01147,ORD04630,RID001,2023-06-13 04:00:00,2023-06-13 04:20:00,11.1,4.31
DEL01148,ORD04631,RID001,2023-06-13 04:30:00,2023-06-13 05:01:00,6.7,12.08
DEL01149,ORD04635,RID008,2023-06-13 05:53:00,2023-06-13 06:08:00,16.7,1.34
DEL01150,ORD04647,RID006,2023-06-13 19:19:00,2023-06-13 19:48:00,4.06,13.89
DEL01151,ORD04653,RID024,2023-06-13 23:31:00,2023-06-13 23:55:00,1.88,8.95
